Compound,Positive,Negative,Neutral,dt
0.22271595214356954,0.10922931206380858,0.02489032901296112,0.865879361914257,2020-12-16
0.2582887537993928,0.12782370820668693,0.025017223910840925,0.8461489361702126,2020-12-17
0.20099849785407756,0.1128980686695279,0.03049570815450645,0.8566126609442072,2020-12-18
0.24664285714285705,0.13493436293436292,0.0315907335907336,0.8334980694980694,2020-12-19
0.15112695652173913,0.11220579710144925,0.043915942028985536,0.8438782608695656,2020-12-20
0.21021218637992858,0.12046164874551966,0.03963082437275989,0.839903942652329,2020-12-21
0.22510635416666708,0.11603854166666659,0.02942916666666668,0.8545281249999992,2020-12-22
0.24910165016501679,0.11429812981298126,0.02401210121012102,0.8616941694169414,2020-12-23
0.2590452947259569,0.1240279214064115,0.026582213029989647,0.8493898655635984,2020-12-24
0.2750432098765432,0.13261111111111107,0.02462345679012346,0.8427839506172842,2020-12-25
0.26161999999999996,0.12099411764705886,0.02190588235294118,0.857111764705882,2020-12-26
0.30190875576036846,0.13243778801843317,0.014682027649769582,0.8528755760368666,2020-12-27
0.30542787750792083,0.14555332629355855,0.01896198521647309,0.8354794086589216,2020-12-28
0.23985142255005296,0.12002212855637504,0.025368809272918843,0.8546143308746048,2020-12-29
0.26995904255319186,0.12147659574468073,0.02017553191489362,0.858347872340426,2020-12-30
0.2625871764705884,0.12048823529411759,0.02332941176470588,0.856175294117647,2020-12-31
0.2835256716417909,0.12862985074626868,0.023322388059701493,0.8480462686567183,2021-01-01
0.3326930147058818,0.1470073529411764,0.021029411764705883,0.8319485294117657,2021-01-02
0.3061669230769227,0.14663461538461545,0.015761538461538462,0.837596153846154,2021-01-03
0.26269522497704345,0.12135353535353538,0.021202020202020198,0.8565224977043164,2021-01-04
0.2588578990901577,0.12533912324234903,0.024344086021505364,0.8503192721257234,2021-01-05
0.29879000000000017,0.13063538461538463,0.020363076923076925,0.8489846153846137,2021-01-06
0.2791043912175649,0.12595608782435128,0.0239171656686627,0.8501197604790408,2021-01-07
0.2869469696969705,0.13221911421911428,0.025892773892773894,0.8418822843822843,2021-01-08
0.396924344569288,0.16342322097378284,0.026138576779026212,0.8104157303370788,2021-01-09
0.3288369963369961,0.1395787545787546,0.021293040293040296,0.8391208791208796,2021-01-10
0.2772115193644495,0.1325511420059582,0.029076464746772578,0.8383704071499497,2021-01-11
0.24506982142857225,0.11687589285714287,0.02428839285714285,0.8588276785714285,2021-01-12
0.25961106271777035,0.12383449477351922,0.02300522648083621,0.8522900696864106,2021-01-13
0.246610496613996,0.1217866817155755,0.03062979683972913,0.8475857787810382,2021-01-14
0.21667758830694286,0.10816321559074295,0.029152253349573692,0.8626833130328869,2021-01-15
0.28407822878228767,0.12504797047970476,0.017557195571955727,0.8573874538745383,2021-01-16
0.2771739299610893,0.12113229571984441,0.021595330739299607,0.8572529182879379,2021-01-17
0.24442304147465496,0.11951889400921653,0.02690230414746542,0.8535714285714291,2021-01-18
0.2779354037267086,0.12836438923395435,0.020473084886128364,0.8511645962732913,2021-01-19
0.26175909090909144,0.1156375291375291,0.017660839160839163,0.8667109557109565,2021-01-20
0.21439466451091435,0.11020856911883588,0.03172756669361356,0.8572619240097005,2021-01-21
0.25307004792332344,0.13936341853035134,0.0332332268370607,0.8273977635782739,2021-01-22
0.27939435028248555,0.15530225988700577,0.027375706214689266,0.8173276836158192,2021-01-23
0.3181868589743586,0.14988141025641014,0.02008653846153846,0.8300416666666667,2021-01-24
0.2373636674259683,0.1270387243735763,0.031648063781321185,0.8413166287015942,2021-01-25
0.25408846153846126,0.12077272727272714,0.026097902097902095,0.8531188811188817,2021-01-26
0.2393220665499133,0.12685201401050789,0.02987478108581435,0.8432688266199649,2021-01-27
0.24839681335356648,0.12868664643399105,0.03312518968133532,0.8381858877086497,2021-01-28
0.26180093555093586,0.1347338877338879,0.03308835758835756,0.8321767151767142,2021-01-29
0.3008237113402059,0.13865635738831614,0.02339862542955327,0.8344948453608244,2021-01-30
0.23563749999999992,0.12081640625000001,0.026156249999999992,0.8491328125000001,2021-01-31
0.2814381920903966,0.14337683615819227,0.025038983050847462,0.8310209039548038,2021-02-01
0.26704658385093233,0.12662644188110034,0.02303283052351377,0.8503354037267082,2021-02-02
0.26662697947214065,0.12626686217008792,0.020603128054740953,0.8531436950146635,2021-02-03
0.26715135566188203,0.12731259968102093,0.02427591706539076,0.848405103668263,2021-02-04
0.27181727941176526,0.12828860294117655,0.02552113970588235,0.8461911764705882,2021-02-05
0.30675535714285695,0.12609375000000003,0.01609375,0.8578080357142858,2021-02-06
0.23790949367088607,0.1214873417721519,0.01935759493670886,0.8591487341772154,2021-02-07
0.3369430020283983,0.1544624746450304,0.021302231237322517,0.8242393509127777,2021-02-08
0.26652727272727333,0.127865168539326,0.029450459652706835,0.8426966292134845,2021-02-09
0.24232862745098088,0.1155735294117648,0.021778431372549034,0.8626588235294121,2021-02-10
0.23304411463664323,0.11499897645854643,0.027323439099283513,0.8576867963152509,2021-02-11
0.24338284371327862,0.11552291421856636,0.020352526439482942,0.8641269095182142,2021-02-12
0.27308808510638266,0.12629787234042564,0.01633617021276596,0.8573914893617027,2021-02-13
0.3210625396825394,0.1531714285714285,0.020511111111111105,0.8263333333333337,2021-02-14
0.28305298804780976,0.12836414342629496,0.020843824701195217,0.8507968127490058,2021-02-15
0.22638815551537125,0.11324231464737786,0.02715822784810126,0.8596030741410501,2021-02-16
0.2561915348837217,0.12196651162790671,0.024257674418604658,0.8537693023255813,2021-02-17
0.2706360162601638,0.12468130081300813,0.021912195121951215,0.8534056910569129,2021-02-18
0.23769209445585238,0.11681622176591379,0.02792197125256673,0.8552638603696111,2021-02-19
0.48393571428571436,0.24771428571428572,0.017785714285714283,0.7345357142857142,2021-02-20
0.20883487756452698,0.1269377895433488,0.04093249503639975,0.8321376571806742,2021-02-24
0.24429151712887492,0.1266321370309951,0.027758564437194124,0.8456076672104419,2021-02-25
0.22688888888888925,0.12222941176470599,0.03810522875816995,0.8357392156862745,2021-02-26
0.24043286713286682,0.12433333333333346,0.03335897435897436,0.830680652680653,2021-02-27
0.20786441441441417,0.12547747747747776,0.05287837837837847,0.8149369369369378,2021-02-28
0.23497207737594655,0.12150462573591217,0.026474348191757778,0.8495088309503785,2021-03-01
0.21247777777777863,0.11028095238095241,0.02948174603174603,0.8491341269841269,2021-03-02
0.27864133237822364,0.1335995702005731,0.02262034383954156,0.8394899713467052,2021-03-03
0.22157575528700998,0.11656344410876134,0.027576283987915416,0.8535996978851927,2021-03-04
0.2082025167785239,0.12076929530201332,0.030234060402684566,0.8405939597315439,2021-03-05
0.29172244897959176,0.13700680272108837,0.03006802721088436,0.8329115646258507,2021-03-06
